day,month,year,country_encoded,store_encoded,product_encoded,num_sold,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
3,10,2015,1,0,0,512,355.0,176.0,498.0,354.0,105.0,271.0,213.0,281.7142857142857,132.04508609526184
3,10,2015,1,0,2,175,512.0,355.0,176.0,498.0,354.0,105.0,271.0,324.42857142857144,152.83635817747177
3,10,2015,1,1,1,624,175.0,512.0,355.0,176.0,498.0,354.0,105.0,310.7142857142857,162.43533511905054
3,10,2015,1,1,0,865,624.0,175.0,512.0,355.0,176.0,498.0,354.0,384.85714285714283,171.10467417288515
3,10,2015,1,1,2,315,865.0,624.0,175.0,512.0,355.0,176.0,498.0,457.85714285714283,247.63644627519736
3,10,2015,2,0,1,248,315.0,865.0,624.0,175.0,512.0,355.0,176.0,431.7142857142857,252.30782408644694
3,10,2015,2,0,0,359,248.0,315.0,865.0,624.0,175.0,512.0,355.0,442.0,241.37660753823258
3,10,2015,2,0,2,129,359.0,248.0,315.0,865.0,624.0,175.0,512.0,442.57142857142856,241.14093883235935
3,10,2015,2,1,1,407,129.0,359.0,248.0,315.0,865.0,624.0,175.0,387.85714285714283,265.0298276115524
3,10,2015,2,1,0,520,407.0,129.0,359.0,248.0,315.0,865.0,624.0,421.0,247.92942544199835
3,10,2015,2,1,2,217,520.0,407.0,129.0,359.0,248.0,315.0,865.0,406.14285714285717,236.59418742608415
4,10,2015,0,0,1,235,217.0,520.0,407.0,129.0,359.0,248.0,315.0,313.57142857142856,129.80736643562452
4,10,2015,0,0,0,254,235.0,217.0,520.0,407.0,129.0,359.0,248.0,302.14285714285717,133.13956157785353
4,10,2015,0,0,2,99,254.0,235.0,217.0,520.0,407.0,129.0,359.0,303.0,132.75164782404846
4,10,2015,0,1,1,390,99.0,254.0,235.0,217.0,520.0,407.0,129.0,265.85714285714283,149.7558330209877
4,10,2015,0,1,0,505,390.0,99.0,254.0,235.0,217.0,520.0,407.0,303.14285714285717,142.3088525841232
4,10,2015,0,1,2,200,505.0,390.0,99.0,254.0,235.0,217.0,520.0,317.14285714285717,158.16597671584205
4,10,2015,1,0,1,342,200.0,505.0,390.0,99.0,254.0,235.0,217.0,271.42857142857144,134.18998614260593
4,10,2015,1,0,0,509,342.0,200.0,505.0,390.0,99.0,254.0,235.0,289.2857142857143,134.0568465063921
4,10,2015,1,0,2,183,509.0,342.0,200.0,505.0,390.0,99.0,254.0,328.42857142857144,154.07233922507226
4,10,2015,1,1,1,602,183.0,509.0,342.0,200.0,505.0,390.0,99.0,318.2857142857143,161.9256149035873
4,10,2015,1,1,0,913,602.0,183.0,509.0,342.0,200.0,505.0,390.0,390.14285714285717,159.99107117943333
4,10,2015,1,1,2,283,913.0,602.0,183.0,509.0,342.0,200.0,505.0,464.85714285714283,254.25933517534554
4,10,2015,2,0,1,235,283.0,913.0,602.0,183.0,509.0,342.0,200.0,433.14285714285717,262.14082002581915
4,10,2015,2,0,0,329,235.0,283.0,913.0,602.0,183.0,509.0,342.0,438.14285714285717,257.2407617851589
4,10,2015,2,0,2,127,329.0,235.0,283.0,913.0,602.0,183.0,509.0,436.2857142857143,258.0960507806557
4,10,2015,2,1,1,441,127.0,329.0,235.0,283.0,913.0,602.0,183.0,381.7142857142857,279.64424678849457
4,10,2015,2,1,0,580,441.0,127.0,329.0,235.0,283.0,913.0,602.0,418.57142857142856,265.7454026838819
4,10,2015,2,1,2,221,580.0,441.0,127.0,329.0,235.0,283.0,913.0,415.42857142857144,263.3336648581388
5,10,2015,0,0,1,153,221.0,580.0,441.0,127.0,329.0,235.0,283.0,316.57142857142856,151.59359830685182
5,10,2015,0,0,0,214,153.0,221.0,580.0,441.0,127.0,329.0,235.0,298.0,163.8586789482537
5,10,2015,0,0,2,85,214.0,153.0,221.0,580.0,441.0,127.0,329.0,295.0,165.38943940489943
5,10,2015,0,1,1,289,85.0,214.0,153.0,221.0,580.0,441.0,127.0,260.14285714285717,181.91612405302791
5,10,2015,0,1,0,430,289.0,85.0,214.0,153.0,221.0,580.0,441.0,283.2857142857143,172.20018804259496
5,10,2015,0,1,2,134,430.0,289.0,85.0,214.0,153.0,221.0,580.0,281.7142857142857,170.56349187884575
5,10,2015,1,0,1,294,134.0,430.0,289.0,85.0,214.0,153.0,221.0,218.0,114.73157077863986
5,10,2015,1,0,0,382,294.0,134.0,430.0,289.0,85.0,214.0,153.0,228.42857142857142,118.31153387400444
5,10,2015,1,0,2,153,382.0,294.0,134.0,430.0,289.0,85.0,214.0,261.14285714285717,125.42518164418433
5,10,2015,1,1,1,493,153.0,382.0,294.0,134.0,430.0,289.0,85.0,252.42857142857142,131.23116644920728
5,10,2015,1,1,0,664,493.0,153.0,382.0,294.0,134.0,430.0,289.0,310.7142857142857,135.02557077052072
5,10,2015,1,1,2,254,664.0,493.0,153.0,382.0,294.0,134.0,430.0,364.2857142857143,188.69791933644782
5,10,2015,2,0,1,207,254.0,664.0,493.0,153.0,382.0,294.0,134.0,339.14285714285717,190.20202292249547
5,10,2015,2,0,0,280,207.0,254.0,664.0,493.0,153.0,382.0,294.0,349.57142857142856,178.7352391507775
5,10,2015,2,0,2,98,280.0,207.0,254.0,664.0,493.0,153.0,382.0,347.57142857142856,179.5372358248254
5,10,2015,2,1,1,364,98.0,280.0,207.0,254.0,664.0,493.0,153.0,307.0,201.23783607131844
5,10,2015,2,1,0,480,364.0,98.0,280.0,207.0,254.0,664.0,493.0,337.14285714285717,189.80378339347234
5,10,2015,2,1,2,180,480.0,364.0,98.0,280.0,207.0,254.0,664.0,335.2857142857143,188.0804032727442
6,10,2015,0,0,1,166,180.0,480.0,364.0,98.0,280.0,207.0,254.0,266.14285714285717,125.72513481325028
6,10,2015,0,0,0,220,166.0,180.0,480.0,364.0,98.0,280.0,207.0,253.57142857142858,131.41265431565648
6,10,2015,0,0,2,76,220.0,166.0,180.0,480.0,364.0,98.0,280.0,255.42857142857142,130.73491900643663
6,10,2015,0,1,1,258,76.0,220.0,166.0,180.0,480.0,364.0,98.0,226.28571428571428,146.1708068045923
6,10,2015,0,1,0,406,258.0,76.0,220.0,166.0,180.0,480.0,364.0,249.14285714285714,134.83746829847928
6,10,2015,0,1,2,151,406.0,258.0,76.0,220.0,166.0,180.0,480.0,255.14285714285714,141.56674347156314
6,10,2015,1,0,1,283,151.0,406.0,258.0,76.0,220.0,166.0,180.0,208.14285714285714,104.13841521652964
6,10,2015,1,0,0,385,283.0,151.0,406.0,258.0,76.0,220.0,166.0,222.85714285714286,106.74335041183394
6,10,2015,1,0,2,146,385.0,283.0,151.0,406.0,258.0,76.0,220.0,254.14285714285714,118.72296684779812
6,10,2015,1,1,1,479,146.0,385.0,283.0,151.0,406.0,258.0,76.0,243.57142857142858,125.37790494189807
6,10,2015,1,1,0,725,479.0,146.0,385.0,283.0,151.0,406.0,258.0,301.14285714285717,128.10338087059372
6,10,2015,1,1,2,245,725.0,479.0,146.0,385.0,283.0,151.0,406.0,367.85714285714283,202.11418272140784
6,10,2015,2,0,1,179,245.0,725.0,479.0,146.0,385.0,283.0,151.0,344.85714285714283,206.1701793595349
6,10,2015,2,0,0,271,179.0,245.0,725.0,479.0,146.0,385.0,283.0,348.85714285714283,202.01190441112482
6,10,2015,2,0,2,97,271.0,179.0,245.0,725.0,479.0,146.0,385.0,347.14285714285717,202.7136145497126
6,10,2015,2,1,1,361,97.0,271.0,179.0,245.0,725.0,479.0,146.0,306.0,222.05329690564574
6,10,2015,2,1,0,432,361.0,97.0,271.0,179.0,245.0,725.0,479.0,336.7142857142857,210.81881184697775
6,10,2015,2,1,2,168,432.0,361.0,97.0,271.0,179.0,245.0,725.0,330.0,206.2304536192461
7,10,2015,0,0,1,151,168.0,432.0,361.0,97.0,271.0,179.0,245.0,250.42857142857142,116.24952636872514
7,10,2015,0,0,0,228,151.0,168.0,432.0,361.0,97.0,271.0,179.0,237.0,122.2551975718577
7,10,2015,0,0,2,87,228.0,151.0,168.0,432.0,361.0,97.0,271.0,244.0,119.75808949712159
7,10,2015,0,1,1,255,87.0,228.0,151.0,168.0,432.0,361.0,97.0,217.71428571428572,132.37285004324787
7,10,2015,0,1,0,393,255.0,87.0,228.0,151.0,168.0,432.0,361.0,240.28571428571428,121.37231189706615
7,10,2015,0,1,2,146,393.0,255.0,87.0,228.0,151.0,168.0,432.0,244.85714285714286,127.14221508666363
7,10,2015,1,0,1,275,146.0,393.0,255.0,87.0,228.0,151.0,168.0,204.0,100.04665578286051
7,10,2015,1,0,0,379,275.0,146.0,393.0,255.0,87.0,228.0,151.0,219.28571428571428,101.78852961854547
7,10,2015,1,0,2,145,379.0,275.0,146.0,393.0,255.0,87.0,228.0,251.85714285714286,112.2384790990894
7,10,2015,1,1,1,532,145.0,379.0,275.0,146.0,393.0,255.0,87.0,240.0,119.33845426628955
7,10,2015,1,1,0,660,532.0,145.0,379.0,275.0,146.0,393.0,255.0,303.57142857142856,140.84016607826257
7,10,2015,1,1,2,236,660.0,532.0,145.0,379.0,275.0,146.0,393.0,361.42857142857144,191.6010239559074
7,10,2015,2,0,1,207,236.0,660.0,532.0,145.0,379.0,275.0,146.0,339.0,196.41792178922972
7,10,2015,2,0,0,271,207.0,236.0,660.0,532.0,145.0,379.0,275.0,347.7142857142857,187.58261671924186
7,10,2015,2,0,2,94,271.0,207.0,236.0,660.0,532.0,145.0,379.0,347.14285714285717,187.84694884526633
7,10,2015,2,1,1,370,94.0,271.0,207.0,236.0,660.0,532.0,145.0,306.42857142857144,209.43643199696473
7,10,2015,2,1,0,489,370.0,94.0,271.0,207.0,236.0,660.0,532.0,338.57142857142856,197.45535963254838
7,10,2015,2,1,2,168,489.0,370.0,94.0,271.0,207.0,236.0,660.0,332.42857142857144,190.99813013295633
8,10,2015,0,0,1,167,168.0,489.0,370.0,94.0,271.0,207.0,236.0,262.14285714285717,131.67817912297895
8,10,2015,0,0,0,230,167.0,168.0,489.0,370.0,94.0,271.0,207.0,252.28571428571428,136.45721464463492
8,10,2015,0,0,2,85,230.0,167.0,168.0,489.0,370.0,94.0,271.0,255.57142857142858,135.45830495378604
8,10,2015,0,1,1,285,85.0,230.0,167.0,168.0,489.0,370.0,94.0,229.0,149.4478727405223
8,10,2015,0,1,0,364,285.0,85.0,230.0,167.0,168.0,489.0,370.0,256.2857142857143,137.6634958703236
8,10,2015,0,1,2,149,364.0,285.0,85.0,230.0,167.0,168.0,489.0,255.42857142857142,136.85376275774405
8,10,2015,1,0,1,300,149.0,364.0,285.0,85.0,230.0,167.0,168.0,206.85714285714286,93.65793892570109
8,10,2015,1,0,0,410,300.0,149.0,364.0,285.0,85.0,230.0,167.0,225.71428571428572,97.73043586948133
8,10,2015,1,0,2,141,410.0,300.0,149.0,364.0,285.0,85.0,230.0,260.42857142857144,115.02587700579754
8,10,2015,1,1,1,488,141.0,410.0,300.0,149.0,364.0,285.0,85.0,247.71428571428572,123.55257219191618
8,10,2015,1,1,0,720,488.0,141.0,410.0,300.0,149.0,364.0,285.0,305.2857142857143,128.87424656839556
8,10,2015,1,1,2,258,720.0,488.0,141.0,410.0,300.0,149.0,364.0,367.42857142857144,201.74063971913415
8,10,2015,2,0,1,186,258.0,720.0,488.0,141.0,410.0,300.0,149.0,352.2857142857143,205.97468637813557
8,10,2015,2,0,0,264,186.0,258.0,720.0,488.0,141.0,410.0,300.0,357.57142857142856,200.28467834797604
8,10,2015,2,0,2,103,264.0,186.0,258.0,720.0,488.0,141.0,410.0,352.42857142857144,202.45975496614693
8,10,2015,2,1,1,330,103.0,264.0,186.0,258.0,720.0,488.0,141.0,308.57142857142856,220.3692788199372
8,10,2015,2,1,0,463,330.0,103.0,264.0,186.0,258.0,720.0,488.0,335.57142857142856,207.62615212833626
8,10,2015,2,1,2,177,463.0,330.0,103.0,264.0,186.0,258.0,720.0,332.0,204.7624640080957
9,10,2015,0,0,1,177,177.0,463.0,330.0,103.0,264.0,186.0,258.0,254.42857142857142,117.56254667602653
9,10,2015,0,0,0,229,177.0,177.0,463.0,330.0,103.0,264.0,186.0,242.85714285714286,121.08595923479376
9,10,2015,0,0,2,91,229.0,177.0,177.0,463.0,330.0,103.0,264.0,249.0,118.78973019584045
9,10,2015,0,1,1,306,91.0,229.0,177.0,177.0,463.0,330.0,103.0,224.28571428571428,132.36907277975533
9,10,2015,0,1,0,384,306.0,91.0,229.0,177.0,177.0,463.0,330.0,253.28571428571428,123.29465287907651
9,10,2015,0,1,2,149,384.0,306.0,91.0,229.0,177.0,177.0,463.0,261.0,130.38021322271447
9,10,2015,1,0,1,284,149.0,384.0,306.0,91.0,229.0,177.0,177.0,216.14285714285714,99.70695156545997
9,10,2015,1,0,0,377,284.0,149.0,384.0,306.0,91.0,229.0,177.0,231.42857142857142,100.90070555230558
9,10,2015,1,0,2,146,377.0,284.0,149.0,384.0,306.0,91.0,229.0,260.0,110.75498483890989
9,10,2015,1,1,1,514,146.0,377.0,284.0,149.0,384.0,306.0,91.0,248.14285714285714,118.77910670853173
9,10,2015,1,1,0,680,514.0,146.0,377.0,284.0,149.0,384.0,306.0,308.57142857142856,132.3352524749895
9,10,2015,1,1,2,276,680.0,514.0,146.0,377.0,284.0,149.0,384.0,362.0,192.8064660049894
9,10,2015,2,0,1,204,276.0,680.0,514.0,146.0,377.0,284.0,149.0,346.57142857142856,195.0605522590843
9,10,2015,2,0,0,274,204.0,276.0,680.0,514.0,146.0,377.0,284.0,354.42857142857144,186.70463049324434
9,10,2015,2,0,2,103,274.0,204.0,276.0,680.0,514.0,146.0,377.0,353.0,187.37039965444524
9,10,2015,2,1,1,360,103.0,274.0,204.0,276.0,680.0,514.0,146.0,313.85714285714283,208.90382840869538
9,10,2015,2,1,0,552,360.0,103.0,274.0,204.0,276.0,680.0,514.0,344.42857142857144,195.47195633718314
9,10,2015,2,1,2,174,552.0,360.0,103.0,274.0,204.0,276.0,680.0,349.85714285714283,201.40376409212433
10,10,2015,0,0,1,189,174.0,552.0,360.0,103.0,274.0,204.0,276.0,277.57142857142856,146.47850484269946
10,10,2015,0,0,0,269,189.0,174.0,552.0,360.0,103.0,274.0,204.0,265.14285714285717,150.27577823391886
10,10,2015,0,0,2,97,269.0,189.0,174.0,552.0,360.0,103.0,274.0,274.42857142857144,147.8567517823228
10,10,2015,0,1,1,360,97.0,269.0,189.0,174.0,552.0,360.0,103.0,249.14285714285714,162.36525549044268
10,10,2015,0,1,0,509,360.0,97.0,269.0,189.0,174.0,552.0,360.0,285.85714285714283,152.57285535270185
10,10,2015,0,1,2,192,509.0,360.0,97.0,269.0,189.0,174.0,552.0,307.14285714285717,173.58708532168038
10,10,2015,1,0,1,378,192.0,509.0,360.0,97.0,269.0,189.0,174.0,255.71428571428572,138.79446949322315
10,10,2015,1,0,0,485,378.0,192.0,509.0,360.0,97.0,269.0,189.0,284.85714285714283,140.18728968945967
10,10,2015,1,0,2,197,485.0,378.0,192.0,509.0,360.0,97.0,269.0,327.14285714285717,150.70216606652633
10,10,2015,1,1,1,685,197.0,485.0,378.0,192.0,509.0,360.0,97.0,316.85714285714283,157.629765136991
10,10,2015,1,1,0,881,685.0,197.0,485.0,378.0,192.0,509.0,360.0,400.85714285714283,176.48553158019044
10,10,2015,1,1,2,317,881.0,685.0,197.0,485.0,378.0,192.0,509.0,475.2857142857143,250.65694636675005
10,10,2015,2,0,1,253,317.0,881.0,685.0,197.0,485.0,378.0,192.0,447.85714285714283,256.78293594099165
10,10,2015,2,0,0,342,253.0,317.0,881.0,685.0,197.0,485.0,378.0,456.57142857142856,247.5209466845548
10,10,2015,2,0,2,120,342.0,253.0,317.0,881.0,685.0,197.0,485.0,451.42857142857144,249.78914917909918
10,10,2015,2,1,1,441,120.0,342.0,253.0,317.0,881.0,685.0,197.0,399.2857142857143,278.1047250501826
10,10,2015,2,1,0,609,441.0,120.0,342.0,253.0,317.0,881.0,685.0,434.14285714285717,263.4289458730928
10,10,2015,2,1,2,227,609.0,441.0,120.0,342.0,253.0,317.0,881.0,423.2857142857143,252.71506635320375
11,10,2015,0,0,1,218,227.0,609.0,441.0,120.0,342.0,253.0,317.0,329.85714285714283,158.6993263705811
11,10,2015,0,0,0,262,218.0,227.0,609.0,441.0,120.0,342.0,253.0,315.7142857142857,164.34690371864292
11,10,2015,0,0,2,111,262.0,218.0,227.0,609.0,441.0,120.0,342.0,317.0,163.80883167074188
11,10,2015,0,1,1,342,111.0,262.0,218.0,227.0,609.0,441.0,120.0,284.0,180.36444586817456
11,10,2015,0,1,0,483,342.0,111.0,262.0,218.0,227.0,609.0,441.0,315.7142857142857,165.63787236590815
11,10,2015,0,1,2,179,483.0,342.0,111.0,262.0,218.0,227.0,609.0,321.7142857142857,171.5864352502984
11,10,2015,1,0,1,392,179.0,483.0,342.0,111.0,262.0,218.0,227.0,260.2857142857143,121.15515436237915
11,10,2015,1,0,0,491,392.0,179.0,483.0,342.0,111.0,262.0,218.0,283.85714285714283,129.37211004363806
11,10,2015,1,0,2,189,491.0,392.0,179.0,483.0,342.0,111.0,262.0,322.85714285714283,146.2571121591799
11,10,2015,1,1,1,614,189.0,491.0,392.0,179.0,483.0,342.0,111.0,312.42857142857144,153.73121255713122
11,10,2015,1,1,0,871,614.0,189.0,491.0,392.0,179.0,483.0,342.0,384.2857142857143,161.25932974116904
11,10,2015,1,1,2,280,871.0,614.0,189.0,491.0,392.0,179.0,483.0,459.85714285714283,241.92039225843558
11,10,2015,2,0,1,248,280.0,871.0,614.0,189.0,491.0,392.0,179.0,430.85714285714283,250.6919946677108
11,10,2015,2,0,0,342,248.0,280.0,871.0,614.0,189.0,491.0,392.0,440.7142857142857,240.27880631030288
11,10,2015,2,0,2,122,342.0,248.0,280.0,871.0,614.0,189.0,491.0,433.57142857142856,242.69930445090222
11,10,2015,2,1,1,456,122.0,342.0,248.0,280.0,871.0,614.0,189.0,380.85714285714283,267.00338859986255
11,10,2015,2,1,0,579,456.0,122.0,342.0,248.0,280.0,871.0,614.0,419.0,253.77089404946759
11,10,2015,2,1,2,211,579.0,456.0,122.0,342.0,248.0,280.0,871.0,414.0,249.59901175017927
12,10,2015,0,0,1,185,211.0,579.0,456.0,122.0,342.0,248.0,280.0,319.7142857142857,154.8813678117487
12,10,2015,0,0,0,218,185.0,211.0,579.0,456.0,122.0,342.0,248.0,306.14285714285717,162.89611062619954
12,10,2015,0,0,2,83,218.0,185.0,211.0,579.0,456.0,122.0,342.0,301.85714285714283,165.06102767504834
12,10,2015,0,1,1,290,83.0,218.0,185.0,211.0,579.0,456.0,122.0,264.85714285714283,182.6539793995101
12,10,2015,0,1,0,400,290.0,83.0,218.0,185.0,211.0,579.0,456.0,288.85714285714283,171.44817348247398
12,10,2015,0,1,2,146,400.0,290.0,83.0,218.0,185.0,211.0,579.0,280.85714285714283,163.4701079417168
12,10,2015,1,0,1,309,146.0,400.0,290.0,83.0,218.0,185.0,211.0,219.0,102.34581899944637
12,10,2015,1,0,0,397,309.0,146.0,400.0,290.0,83.0,218.0,185.0,233.0,107.63518631625074
12,10,2015,1,0,2,146,397.0,309.0,146.0,400.0,290.0,83.0,218.0,263.2857142857143,120.88798435702877
12,10,2015,1,1,1,485,146.0,397.0,309.0,146.0,400.0,290.0,83.0,253.0,128.22376274830606
12,10,2015,1,1,0,706,485.0,146.0,397.0,309.0,146.0,400.0,290.0,310.42857142857144,129.41259230700544
12,10,2015,1,1,2,244,706.0,485.0,146.0,397.0,309.0,146.0,400.0,369.85714285714283,196.56333039797278
12,10,2015,2,0,1,194,244.0,706.0,485.0,146.0,397.0,309.0,146.0,347.57142857142856,201.3610829189335
12,10,2015,2,0,0,270,194.0,244.0,706.0,485.0,146.0,397.0,309.0,354.42857142857144,194.03681535802832
12,10,2015,2,0,2,106,270.0,194.0,244.0,706.0,485.0,146.0,397.0,348.85714285714283,196.10747782056336
12,10,2015,2,1,1,325,106.0,270.0,194.0,244.0,706.0,485.0,146.0,307.2857142857143,214.20917680755792
12,10,2015,2,1,0,518,325.0,106.0,270.0,194.0,244.0,706.0,485.0,332.85714285714283,202.08779327429997
12,10,2015,2,1,2,184,518.0,325.0,106.0,270.0,194.0,244.0,706.0,337.57142857142856,206.5638377054876
13,10,2015,0,0,1,183,184.0,518.0,325.0,106.0,270.0,194.0,244.0,263.0,132.24346234628698
13,10,2015,0,0,0,237,183.0,184.0,518.0,325.0,106.0,270.0,194.0,254.28571428571428,135.6695916380625
13,10,2015,0,0,2,78,237.0,183.0,184.0,518.0,325.0,106.0,270.0,260.42857142857144,133.44019527221258
13,10,2015,0,1,1,283,78.0,237.0,183.0,184.0,518.0,325.0,106.0,233.0,149.86660735467623
13,10,2015,0,1,0,409,283.0,78.0,237.0,183.0,184.0,518.0,325.0,258.2857142857143,139.4366215474685
13,10,2015,0,1,2,148,409.0,283.0,78.0,237.0,183.0,184.0,518.0,270.2857142857143,149.3940140319279
13,10,2015,1,0,1,314,148.0,409.0,283.0,78.0,237.0,183.0,184.0,217.42857142857142,106.41562720900778
13,10,2015,1,0,0,397,314.0,148.0,409.0,283.0,78.0,237.0,183.0,236.0,110.86027241532771
13,10,2015,1,0,2,141,397.0,314.0,148.0,409.0,283.0,78.0,237.0,266.57142857142856,122.6850400318617
13,10,2015,1,1,1,481,141.0,397.0,314.0,148.0,409.0,283.0,78.0,252.85714285714286,131.58448309157407
13,10,2015,1,1,0,686,481.0,141.0,397.0,314.0,148.0,409.0,283.0,310.42857142857144,130.48608756346098
13,10,2015,1,1,2,247,686.0,481.0,141.0,397.0,314.0,148.0,409.0,368.0,191.16310662189267
13,10,2015,2,0,1,197,247.0,686.0,481.0,141.0,397.0,314.0,148.0,344.85714285714283,195.1370702621009
13,10,2015,2,0,0,276,197.0,247.0,686.0,481.0,141.0,397.0,314.0,351.85714285714283,187.6330004480628
13,10,2015,2,0,2,105,276.0,197.0,247.0,686.0,481.0,141.0,397.0,346.42857142857144,189.45171517025727
13,10,2015,2,1,1,361,105.0,276.0,197.0,247.0,686.0,481.0,141.0,304.7142857142857,207.72635387749503
13,10,2015,2,1,0,513,361.0,105.0,276.0,197.0,247.0,686.0,481.0,336.14285714285717,195.08667182513906
13,10,2015,2,1,2,170,513.0,361.0,105.0,276.0,197.0,247.0,686.0,340.7142857142857,199.37461747985387
14,10,2015,0,0,1,165,170.0,513.0,361.0,105.0,276.0,197.0,247.0,267.0,135.63799860904436
14,10,2015,0,0,0,239,165.0,170.0,513.0,361.0,105.0,276.0,197.0,255.28571428571428,141.08474319324995
14,10,2015,0,0,2,78,239.0,165.0,170.0,513.0,361.0,105.0,276.0,261.2857142857143,139.07158143166868
14,10,2015,0,1,1,297,78.0,239.0,165.0,170.0,513.0,361.0,105.0,233.0,154.82355548602422
14,10,2015,0,1,0,386,297.0,78.0,239.0,165.0,170.0,513.0,361.0,260.42857142857144,145.0676361137092
14,10,2015,0,1,2,137,386.0,297.0,78.0,239.0,165.0,170.0,513.0,264.0,148.22955170950382
14,10,2015,1,0,1,298,137.0,386.0,297.0,78.0,239.0,165.0,170.0,210.28571428571428,104.69274773627954
14,10,2015,1,0,0,415,298.0,137.0,386.0,297.0,78.0,239.0,165.0,228.57142857142858,107.62102821608065
14,10,2015,1,0,2,153,415.0,298.0,137.0,386.0,297.0,78.0,239.0,264.2857142857143,123.34195594054184
14,10,2015,1,1,1,501,153.0,415.0,298.0,137.0,386.0,297.0,78.0,252.0,130.36359409999105
14,10,2015,1,1,0,699,501.0,153.0,415.0,298.0,137.0,386.0,297.0,312.42857142857144,134.24586541474014
14,10,2015,1,1,2,229,699.0,501.0,153.0,415.0,298.0,137.0,386.0,369.85714285714283,197.58747309434693
14,10,2015,2,0,1,206,229.0,699.0,501.0,153.0,415.0,298.0,137.0,347.42857142857144,204.24809843493188
14,10,2015,2,0,0,282,206.0,229.0,699.0,501.0,153.0,415.0,298.0,357.2857142857143,193.79775909068522
14,10,2015,2,0,2,95,282.0,206.0,229.0,699.0,501.0,153.0,415.0,355.0,194.70576091459952
14,10,2015,2,1,1,338,95.0,282.0,206.0,229.0,699.0,501.0,153.0,309.2857142857143,214.79968519973426
14,10,2015,2,1,0,487,338.0,95.0,282.0,206.0,229.0,699.0,501.0,335.7142857142857,203.44672872418326
14,10,2015,2,1,2,176,487.0,338.0,95.0,282.0,206.0,229.0,699.0,333.7142857142857,201.61160208489514
15,10,2015,0,0,1,178,176.0,487.0,338.0,95.0,282.0,206.0,229.0,259.0,126.65438536953172
15,10,2015,0,0,0,236,178.0,176.0,487.0,338.0,95.0,282.0,206.0,251.71428571428572,130.0880654091886
15,10,2015,0,0,2,82,236.0,178.0,176.0,487.0,338.0,95.0,282.0,256.0,128.81899445863513
15,10,2015,0,1,1,292,82.0,236.0,178.0,176.0,487.0,338.0,95.0,227.42857142857142,143.44087881174758
15,10,2015,0,1,0,409,292.0,82.0,236.0,178.0,176.0,487.0,338.0,255.57142857142858,131.997294344567
15,10,2015,0,1,2,135,409.0,292.0,82.0,236.0,178.0,176.0,487.0,265.7142857142857,141.75414665976643
15,10,2015,1,0,1,290,135.0,409.0,292.0,82.0,236.0,178.0,176.0,215.42857142857142,108.76864919460877
15,10,2015,1,0,0,424,290.0,135.0,409.0,292.0,82.0,236.0,178.0,231.71428571428572,110.40337296435045
15,10,2015,1,0,2,131,424.0,290.0,135.0,409.0,292.0,82.0,236.0,266.85714285714283,128.17751827242037
15,10,2015,1,1,1,489,131.0,424.0,290.0,135.0,409.0,292.0,82.0,251.85714285714286,138.14657502260692
15,10,2015,1,1,0,636,489.0,131.0,424.0,290.0,135.0,409.0,292.0,310.0,140.37331180344373
15,10,2015,1,1,2,243,636.0,489.0,131.0,424.0,290.0,135.0,409.0,359.14285714285717,185.86503039520196
15,10,2015,2,0,1,201,243.0,636.0,489.0,131.0,424.0,290.0,135.0,335.42857142857144,189.00692857040727
15,10,2015,2,0,0,270,201.0,243.0,636.0,489.0,131.0,424.0,290.0,344.85714285714283,178.70779555037916
15,10,2015,2,0,2,97,270.0,201.0,243.0,636.0,489.0,131.0,424.0,342.0,179.88700156857715
15,10,2015,2,1,1,351,97.0,270.0,201.0,243.0,636.0,489.0,131.0,295.2857142857143,196.71528858201395
15,10,2015,2,1,0,510,351.0,97.0,270.0,201.0,243.0,636.0,489.0,326.7142857142857,183.20363377556538
15,10,2015,2,1,2,178,510.0,351.0,97.0,270.0,201.0,243.0,636.0,329.7142857142857,186.44723497164406
16,10,2015,0,0,1,174,178.0,510.0,351.0,97.0,270.0,201.0,243.0,264.2857142857143,134.04938677680911
16,10,2015,0,0,0,251,174.0,178.0,510.0,351.0,97.0,270.0,201.0,254.42857142857142,138.34360260219088
16,10,2015,0,0,2,86,251.0,174.0,178.0,510.0,351.0,97.0,270.0,261.57142857142856,136.40241584231393
16,10,2015,0,1,1,301,86.0,251.0,174.0,178.0,510.0,351.0,97.0,235.28571428571428,151.410825554974
16,10,2015,0,1,0,403,301.0,86.0,251.0,174.0,178.0,510.0,351.0,264.42857142857144,139.52402080270213
16,10,2015,0,1,2,153,403.0,301.0,86.0,251.0,174.0,178.0,510.0,271.85714285714283,146.12942730268242
16,10,2015,1,0,1,298,153.0,403.0,301.0,86.0,251.0,174.0,178.0,220.85714285714286,105.93304264397533
16,10,2015,1,0,0,443,298.0,153.0,403.0,301.0,86.0,251.0,174.0,238.0,107.5391401614655
16,10,2015,1,0,2,161,443.0,298.0,153.0,403.0,301.0,86.0,251.0,276.42857142857144,127.1349114692188
16,10,2015,1,1,1,515,161.0,443.0,298.0,153.0,403.0,301.0,86.0,263.57142857142856,134.47410796984747
16,10,2015,1,1,0,700,515.0,161.0,443.0,298.0,153.0,403.0,301.0,324.85714285714283,137.7756976289466
